0.423529,0,0.392889,0.133802,0.196445,0.133802,0.378389,0.224818,0.276837,0.324362,0.313008,0.406016
0.392157,0,0.386469,0.107113,0.193234,0.107113,0.377846,0.209832,0.273626,0.314391,0.308705,0.361039
0.470588,0,0.442800,0.129443,0.221400,0.129443,0.432742,0.243581,0.301792,0.353807,0.353683,0.450618
0.454902,0,0.448180,0.074433,0.224090,0.074433,0.443323,0.234933,0.304482,0.351718,0.358442,0.450437
0.415686,0,0.449462,0.025944,0.224731,0.500000,0.446452,0.231469,0.305123,0.350519,0.359591,0.446655
0.482353,0,0.414326,0.130819,0.207163,0.130819,0.397742,0.241385,0.287555,0.341074,0.329830,0.434180
0.325490,0,0.342599,0.114371,0.171299,0.114371,0.327030,0.197865,0.251691,0.292565,0.272372,0.316744
0.462745,0,0.391081,0.135433,0.195541,0.135433,0.372985,0.230788,0.275933,0.326666,0.310830,0.410434
0.450980,0,0.452085,0.048274,0.226042,0.048274,0.447585,0.236173,0.306434,0.353986,0.361575,0.442141
0.470588,0,0.474341,0.055033,0.237171,0.055033,0.471622,0.243595,0.317563,0.367243,0.379455,0.470895
0.243137,1,0.351512,0.118916,0.175756,0.118916,0.332972,0.208214,0.256148,0.300837,0.278957,0.319704
0.423529,0,0.427438,0.066136,0.213719,0.066136,0.423572,0.221949,0.294111,0.336610,0.341874,0.424240
0.403922,0,0.386336,0.045575,0.193168,0.045575,0.381580,0.202318,0.273560,0.310569,0.309094,0.395922
0.435294,0,0.430938,0.016855,0.215469,0.500000,0.428618,0.220448,0.295861,0.337288,0.344869,0.428056
0.407843,0,0.391329,0.112449,0.195665,0.112449,0.375942,0.225654,0.276057,0.324184,0.311698,0.391701
0.462745,0,0.463584,0.056371,0.231792,0.056371,0.460880,0.238035,0.312184,0.359813,0.370850,0.464387
0.454902,0,0.442093,0.064398,0.221046,0.064398,0.439002,0.227853,0.301439,0.345617,0.353661,0.446452
0.427451,0,0.426989,0.054418,0.213494,0.054418,0.423900,0.220063,0.293886,0.335480,0.341632,0.430708
0.435294,0,0.456300,0.007958,0.228150,0.500000,0.454746,0.231681,0.308542,0.353516,0.365184,0.451298
0.427451,0,0.432777,0.023922,0.216388,0.500000,0.429589,0.223258,0.296780,0.339454,0.346222,0.438320
0.415686,0,0.429196,0.086936,0.214598,0.086936,0.425023,0.223519,0.294990,0.338116,0.343275,0.430368
0.400000,0,0.345823,0.124060,0.172911,0.124060,0.329142,0.201642,0.253303,0.295565,0.274697,0.324604
0.482353,0,0.432696,0.137355,0.216348,0.137355,0.419594,0.244584,0.296740,0.350125,0.345229,0.465964
0.482353,0,0.430664,0.138493,0.215332,0.138493,0.414902,0.249140,0.295724,0.351578,0.343114,0.460148
0.478431,0,0.479017,0.020884,0.239509,0.500000,0.476878,0.244611,0.319901,0.369786,0.383229,0.480323
0.329412,1,0.396706,0.112165,0.198353,0.112165,0.384405,0.222657,0.278745,0.324747,0.316480,0.368281
0.474510,0,0.441085,0.127982,0.220542,0.127982,0.430127,0.244614,0.300934,0.353610,0.352202,0.461041
0.321569,0,0.306656,0.124591,0.153328,0.124591,0.287826,0.182087,0.233720,0.272996,0.242601,0.311996
0.356863,0,0.439983,0.098270,0.219991,0.098270,0.432652,0.236056,0.300383,0.348856,0.351876,0.425399
0.482353,0,0.485582,0.009443,0.242791,0.500000,0.483854,0.246972,0.323183,0.373844,0.388619,0.485671
0.501961,0,0.423359,0.144698,0.211680,0.144698,0.404120,0.252246,0.292072,0.350160,0.336556,0.470378
0.333333,0,0.412979,0.135248,0.206489,0.135248,0.396209,0.240983,0.286882,0.340335,0.328716,0.345828
