0.992157,0,0.789084,0.488243,0.394542,0.488243,0.740623,0.584991,0.394542,0.688001,0.624044,0.877055
0.890196,0,0.797706,0.420884,0.398853,0.420884,0.757872,0.557112,0.398853,0.678267,0.633442,0.850569
0.941176,0,0.792481,0.474341,0.396240,0.474341,0.754890,0.544610,0.396240,0.669409,0.629607,0.817050
0.862745,0,0.816435,0.386828,0.408218,0.386828,0.785339,0.534663,0.408218,0.676262,0.650261,0.777366
0.756863,0,0.796201,0.367451,0.398100,0.367451,0.766182,0.517137,0.398100,0.657457,0.634427,0.776212
0.811765,0,0.749811,0.367628,0.374906,0.367628,0.719242,0.489062,0.374906,0.620491,0.596932,0.801041
0.952941,0,0.824004,0.428289,0.412002,0.428289,0.789186,0.554892,0.412002,0.690163,0.655605,0.782452
0.811765,0,0.918307,0.133656,0.459153,0.133656,0.901283,0.537012,0.459153,0.728001,0.734031,0.860272
0.258824,1,0.792727,0.451819,0.396363,0.451819,0.753320,0.551948,0.396363,0.673214,0.629387,0.753045
0.941176,0,0.895216,0.426467,0.447608,0.426467,0.868196,0.568077,0.447608,0.732115,0.714539,0.917949
0.901961,0,0.776107,0.468428,0.388054,0.468428,0.734752,0.547908,0.388054,0.662982,0.615500,0.841226
0.913725,0,0.832002,0.443083,0.416001,0.443083,0.793744,0.574533,0.416001,0.703984,0.661313,0.821218
0.870588,0,0.789161,0.439523,0.394580,0.439523,0.751304,0.543373,0.394580,0.667148,0.626873,0.807672
0.850980,0,0.780330,0.442776,0.390165,0.442776,0.737853,0.555247,0.390165,0.668749,0.618621,0.839026
0.368627,1,0.679359,0.375409,0.339680,0.375409,0.648424,0.444352,0.339680,0.563584,0.540089,0.641898
0.490196,1,0.820233,0.418708,0.410116,0.418708,0.783114,0.561753,0.410116,0.691740,0.652134,0.746179
0.988235,0,0.840642,0.479962,0.420321,0.479962,0.803297,0.576675,0.420321,0.709341,0.668491,0.823648
0.980392,0,0.830501,0.461061,0.415250,0.461061,0.785837,0.599993,0.415250,0.716020,0.658544,0.892790
0.815686,0,0.642497,0.394241,0.321248,0.394241,0.595552,0.471470,0.321248,0.559360,0.505828,0.666816
0.925490,0,0.788861,0.424521,0.394430,0.424521,0.748278,0.553876,0.394430,0.672273,0.625991,0.890325
0.650980,0,0.755920,0.377570,0.377960,0.377570,0.715737,0.529245,0.377960,0.643667,0.599653,0.697708
0.984314,0,0.861778,0.429089,0.430889,0.429089,0.823221,0.596381,0.430889,0.729716,0.685396,0.926931
0.470588,1,0.728767,0.453103,0.364383,0.453103,0.683412,0.529003,0.364383,0.630205,0.576429,0.648866
0.980392,0,0.868636,0.412334,0.434318,0.412334,0.840090,0.557814,0.434318,0.713761,0.692961,0.909770
0.929412,0,0.739788,0.445390,0.369894,0.445390,0.699191,0.519474,0.369894,0.630830,0.586379,0.767026
0.850980,0,0.804599,0.441030,0.402300,0.441030,0.766802,0.553765,0.402300,0.679994,0.639318,0.781516
0.858824,0,0.826284,0.411826,0.413142,0.411826,0.789920,0.562793,0.413142,0.695258,0.657118,0.815430
0.831373,0,0.772582,0.428912,0.386291,0.428912,0.733841,0.535360,0.386291,0.654945,0.613312,0.774518
0.886275,0,0.804136,0.432441,0.402068,0.432441,0.766109,0.554367,0.402068,0.680068,0.638893,0.824455
0.921569,0,0.822191,0.436032,0.411096,0.436032,0.782106,0.575240,0.411096,0.699479,0.653033,0.889442
0.145098,1,0.774411,0.442737,0.387205,0.442737,0.734733,0.540238,0.387205,0.658295,0.614576,0.774784
0.792157,0,0.748129,0.317547,0.374064,0.317547,0.722756,0.468605,0.374064,0.609396,0.596571,0.773382
0.980392,0,0.796684,0.465252,0.398342,0.465252,0.757741,0.552864,0.398342,0.675630,0.632677,0.809203
0.976471,0,0.820135,0.480592,0.410068,0.480592,0.778751,0.579109,0.410068,0.700404,0.650995,0.909792
0.674510,0,0.679331,0.403522,0.339665,0.403522,0.648234,0.444880,0.339665,0.563835,0.540005,0.620672
0.847059,0,0.762516,0.445329,0.381258,0.445329,0.722239,0.534221,0.381258,0.649413,0.604885,0.844027
0.678431,0,0.733703,0.473579,0.366852,0.473579,0.696701,0.502064,0.366852,0.619104,0.582388,0.661054
0.835294,0,0.775153,0.461469,0.387577,0.461469,0.736790,0.535684,0.387577,0.656376,0.615464,0.757475
0.721569,0,0.774827,0.481430,0.387413,0.481430,0.735535,0.539038,0.387413,0.657898,0.614981,0.698493
0.905882,0,0.782063,0.451903,0.391031,0.451903,0.744329,0.538004,0.391031,0.660949,0.621192,0.817432
0.886275,0,0.793145,0.429842,0.396573,0.429842,0.755568,0.545013,0.396573,0.669940,0.630218,0.831496
0.796078,0,0.760871,0.427574,0.380436,0.427574,0.718336,0.541624,0.380436,0.652319,0.603190,0.826307
0.894118,0,0.809511,0.455663,0.404756,0.455663,0.772770,0.552887,0.404756,0.681983,0.643517,0.830565
0.925490,0,0.814772,0.462445,0.407386,0.462445,0.774907,0.569156,0.407386,0.692753,0.647051,0.808929
0.917647,0,0.783173,0.418993,0.391587,0.418993,0.742189,0.551447,0.391587,0.668245,0.621370,0.867713
0.800000,0,0.752871,0.344737,0.376436,0.344737,0.717621,0.508613,0.376436,0.631811,0.598552,0.747841
0.168627,1,0.786265,0.454917,0.393132,0.454917,0.748086,0.542638,0.393132,0.665350,0.624485,0.770160
0.509804,1,0.756602,0.455702,0.378301,0.455702,0.717565,0.525400,0.378301,0.642073,0.600345,0.755217
0.964706,0,0.810887,0.486128,0.405444,0.486128,0.766190,0.585960,0.405444,0.699266,0.642744,0.750204
0.898039,0,0.777095,0.451503,0.388547,0.451503,0.734874,0.551953,0.388547,0.665500,0.616070,0.794619
0.929412,0,0.824959,0.484498,0.412479,0.484498,0.780480,0.595228,0.412479,0.710883,0.654135,0.911795
0.807843,0,0.754721,0.463168,0.377361,0.463168,0.718220,0.514564,0.377361,0.635708,0.599444,0.744895
0.949020,0,0.748080,0.459362,0.374040,0.459362,0.706155,0.530243,0.374040,0.640311,0.592725,0.790467
0.129412,1,0.774351,0.474994,0.387176,0.474994,0.736552,0.532951,0.387176,0.654608,0.615038,0.657901
0.968627,0,0.760250,0.450388,0.380125,0.450388,0.718956,0.536479,0.380125,0.649430,0.602769,0.820491
0.984314,0,0.843337,0.451703,0.421669,0.451703,0.796634,0.617831,0.421669,0.731336,0.668408,0.915145
0.650980,0,0.765075,0.478724,0.382537,0.478724,0.727103,0.527226,0.382537,0.647162,0.607439,0.753565
0.929412,0,0.815925,0.406052,0.407962,0.406052,0.779333,0.556660,0.407962,0.687051,0.648815,0.888032
0.341176,1,0.795783,0.432672,0.397891,0.432672,0.756902,0.551989,0.397891,0.674745,0.632052,0.760923
0.780392,0,0.763644,0.446528,0.381822,0.446528,0.726944,0.521403,0.381822,0.643534,0.606585,0.728619
0.941176,0,0.807657,0.477193,0.403828,0.477193,0.768516,0.561272,0.403828,0.685275,0.641486,0.844833
0.909804,0,0.799265,0.462530,0.399632,0.462530,0.764467,0.538153,0.399632,0.669521,0.635687,0.809672
0.780392,0,0.758639,0.464314,0.379319,0.464314,0.721749,0.518701,0.379319,0.639713,0.602511,0.722350
0.294118,1,0.811675,0.468858,0.405838,0.468858,0.772296,0.565032,0.405838,0.689150,0.644656,0.763532
0.572549,0,0.752575,0.470165,0.376287,0.470165,0.706873,0.547583,0.376287,0.651226,0.595327,0.745220
0.823529,0,0.794549,0.384606,0.397274,0.384606,0.760718,0.531152,0.397274,0.663676,0.632170,0.761090
0.917647,0,0.781764,0.464975,0.390882,0.464975,0.743437,0.540110,0.390882,0.661859,0.620814,0.826731
0.894118,0,0.824398,0.385436,0.412199,0.385436,0.791536,0.547125,0.412199,0.686459,0.656555,0.861786
0.925490,0,0.825804,0.447789,0.412902,0.447789,0.793600,0.545355,0.412902,0.686267,0.657592,0.867232
0.694118,0,0.733337,0.468804,0.366668,0.468804,0.692261,0.516690,0.366668,0.626266,0.581056,0.737749
0.929412,0,0.805987,0.467828,0.402993,0.467828,0.766175,0.562805,0.402993,0.685219,0.640003,0.798907
0.835294,0,0.863617,0.215217,0.431808,0.215217,0.851439,0.484189,0.431808,0.674312,0.690848,0.852060
0.521569,1,0.689287,0.457155,0.344643,0.457155,0.641817,0.507607,0.344643,0.600166,0.543711,0.657671
