0.733333,0,0.716345,0.427859,0.358173,0.427859,0.685092,0.469677,0.358173,0.594339,0.569780,0.729680
0.925490,0,0.799544,0.451042,0.399772,0.451042,0.757447,0.567407,0.399772,0.684343,0.634222,0.821142
0.443137,0,0.519763,0.439731,0.259882,0.439731,0.472612,0.381941,0.259882,0.456840,0.405724,0.493201
0.886275,0,0.750690,0.447482,0.375345,0.447482,0.709778,0.528306,0.375345,0.640623,0.595100,0.773616
0.874510,0,0.790714,0.432903,0.395357,0.432903,0.747708,0.564720,0.395357,0.678631,0.626866,0.811123
0.062745,1,0.791734,0.446974,0.395867,0.446974,0.749940,0.560666,0.395867,0.677100,0.627983,0.775819
0.850980,0,0.783950,0.428066,0.391975,0.428066,0.742328,0.554486,0.391975,0.670154,0.621820,0.811109
0.901961,0,0.791121,0.450842,0.395561,0.450842,0.748473,0.563601,0.395561,0.678271,0.627282,0.787067
0.725490,0,0.793918,0.409266,0.396959,0.409266,0.755041,0.550678,0.396959,0.673165,0.630619,0.713446
0.576471,0,0.645024,0.419777,0.322512,0.419777,0.605901,0.448194,0.322512,0.548894,0.510243,0.601497
0.517647,1,0.812346,0.450211,0.406173,0.450211,0.771995,0.569429,0.406173,0.691689,0.644999,0.753713
0.882353,0,0.804221,0.450673,0.402110,0.450673,0.762451,0.569416,0.402110,0.687664,0.638092,0.778447
0.890196,0,0.780859,0.439493,0.390429,0.439493,0.741838,0.542184,0.390429,0.662453,0.619911,0.778263
0.384314,1,0.696063,0.440838,0.348032,0.440838,0.654398,0.492473,0.348032,0.595872,0.550765,0.690178
0.866667,0,0.750728,0.431080,0.375364,0.431080,0.706967,0.538982,0.375364,0.646000,0.594656,0.761432
0.882353,0,0.752311,0.411150,0.376156,0.411150,0.702713,0.561992,0.376156,0.658329,0.594083,0.800666
0.878431,0,0.788162,0.446282,0.394081,0.446282,0.745416,0.561878,0.394081,0.675944,0.624858,0.766734
0.560784,0,0.550087,0.304921,0.275043,0.304921,0.529467,0.331536,0.275043,0.445414,0.438276,0.574557
0.627451,0,0.726838,0.449812,0.363419,0.449812,0.685218,0.514085,0.363419,0.621771,0.575651,0.680183
0.898039,0,0.760451,0.443030,0.380225,0.443030,0.713590,0.557705,0.380225,0.660183,0.601443,0.753030
0.294118,1,0.705113,0.425659,0.352557,0.425659,0.674862,0.458794,0.352557,0.583384,0.560977,0.654643
0.423529,1,0.790911,0.445375,0.395455,0.445375,0.750044,0.556433,0.395455,0.674569,0.627569,0.785994
0.866667,0,0.795116,0.430273,0.397558,0.430273,0.755005,0.556397,0.397558,0.676628,0.631218,0.837200
0.874510,0,0.808483,0.430427,0.404242,0.430427,0.772204,0.550326,0.404242,0.680189,0.642893,0.846258
0.043137,1,0.792786,0.450211,0.396393,0.450211,0.747476,0.575299,0.396393,0.684965,0.627987,0.695703
0.878431,0,0.720549,0.443183,0.360275,0.443183,0.679844,0.506354,0.360275,0.614808,0.570828,0.789856
0.878431,0,0.802700,0.444344,0.401350,0.444344,0.762958,0.560232,0.401350,0.682302,0.637349,0.787815
0.588235,1,0.790489,0.440930,0.395245,0.440930,0.754913,0.535310,0.395245,0.663757,0.628544,0.763393
0.882353,0,0.769474,0.433210,0.384737,0.433210,0.728343,0.542363,0.384737,0.656928,0.610208,0.776519
0.588235,0,0.728128,0.442822,0.364064,0.442822,0.693576,0.489363,0.364064,0.609993,0.578517,0.626649
0.870588,0,0.817883,0.445037,0.408942,0.445037,0.780245,0.562259,0.408942,0.690831,0.650057,0.790001
0.631373,1,0.761958,0.439008,0.380979,0.439008,0.720694,0.537575,0.380979,0.650822,0.604098,0.789950
0.835294,0,0.770811,0.426713,0.385406,0.426713,0.729398,0.544391,0.385406,0.658605,0.611214,0.752002
0.890196,0,0.776542,0.437762,0.388271,0.437762,0.736832,0.541849,0.388271,0.660156,0.616264,0.790333
0.921569,0,0.770989,0.456417,0.385494,0.456417,0.726424,0.556620,0.385494,0.664831,0.610582,0.831532
0.654902,0,0.617300,0.417778,0.308650,0.417778,0.575930,0.435838,0.308650,0.529392,0.487163,0.646294
0.874510,0,0.802016,0.433418,0.401008,0.433418,0.761089,0.564485,0.401008,0.684098,0.636500,0.799066
0.882353,0,0.808958,0.429104,0.404479,0.429104,0.771885,0.553844,0.404479,0.682190,0.642999,0.792609
0.874510,0,0.772708,0.428097,0.386354,0.428097,0.734515,0.533340,0.386354,0.653993,0.613595,0.698506
0.572549,0,0.708381,0.448428,0.354191,0.448428,0.664681,0.508370,0.354191,0.609866,0.560147,0.688280
0.862745,0,0.759350,0.446997,0.379675,0.446997,0.713361,0.553603,0.379675,0.657583,0.600687,0.825404
0.290196,1,0.501804,0.442476,0.250902,0.442476,0.458502,0.359123,0.250902,0.437317,0.392574,0.445719
0.886275,0,0.790125,0.446920,0.395063,0.446920,0.751109,0.548600,0.395063,0.670249,0.627379,0.808199
0.698039,0,0.722944,0.396555,0.361472,0.396555,0.687395,0.489472,0.361472,0.607507,0.574133,0.659067
0.847059,0,0.628617,0.429012,0.314308,0.429012,0.578886,0.470006,0.314308,0.551958,0.493432,0.698406
0.839216,0,0.789684,0.407090,0.394842,0.407090,0.751617,0.544561,0.394842,0.668004,0.627270,0.802121
0.858824,0,0.783337,0.433033,0.391668,0.433033,0.747841,0.530149,0.391668,0.657635,0.622749,0.787305
